AGE,SEX,VIP_LEVEL,LASTDAY_BUY_DIFF,PREFER_TYPE,LOGTIME_PREFER,USE_COUPON_BEFORE,ACTIVE_LEVEL,PUSH,CASE,PROPENSITY
23,1,1,175,9,2,0,1,0,0,0.5022052019401747
18,1,0,62,1,1,0,1,1,1,0.49888594414657245
30,0,3,29,7,2,0,2,1,0,0.4981898781876297
20,1,2,95,2,3,0,3,0,0,0.5260140874090143
29,0,2,70,5,2,1,4,0,0,0.49608279137772937
29,1,0,128,6,2,0,1,0,0,0.4968229468975566
22,0,0,159,5,1,1,1,1,0,0.48668238108947337
30,0,2,112,1,3,0,3,0,0,0.5231254185705138
19,1,1,20,2,1,1,2,0,0,0.48250343221445235
21,0,3,34,8,3,1,3,1,0,0.5075467849207645
27,0,2,27,8,1,1,4,0,0,0.4825213039630813
21,1,0,75,5,2,0,1,0,0,0.5042651924888143
22,1,3,30,7,3,0,3,0,0,0.5158152178393371
17,1,3,117,8,2,1,2,0,0,0.49361354232271265
20,1,0,48,5,3,0,3,0,0,0.5234466263425593
29,1,1,42,10,1,0,1,1,1,0.477306945097615
19,0,3,82,7,3,0,1,1,0,0.5204123702451522
25,0,2,14,9,1,1,3,0,0,0.4794577324090759
19,0,1,120,8,3,0,2,1,0,0.5271573622584282
21,0,2,36,6,3,1,2,0,0,0.50634432185513
29,0,1,140,8,1,0,4,0,0,0.5017908996666557
17,1,3,60,6,2,0,1,0,0,0.5043096090472171
23,1,1,84,4,3,1,4,0,0,0.5099344834604207
19,0,2,143,6,3,0,1,1,0,0.524921460620488
28,1,1,123,4,3,0,4,1,1,0.5215537953579558
16,1,1,65,10,1,0,3,0,0,0.500739828097818
28,1,3,58,6,3,0,4,1,1,0.5150607720069362
30,0,0,51,6,2,0,4,0,0,0.5107775546821522
26,0,2,16,5,3,1,4,1,0,0.5084926166037447
24,1,2,61,4,1,1,4,0,0,0.48392011842487426
17,0,3,75,3,1,1,1,0,0,0.4872370762140174
18,0,3,96,1,3,0,2,0,0,0.5309588450576043
25,0,1,18,9,3,1,4,0,0,0.5074153621423464
29,1,3,166,4,3,1,4,0,0,0.5048737982081185
18,1,2,143,5,1,1,4,1,1,0.49347826795691846
29,0,2,14,2,1,0,4,0,0,0.5001141365426327
19,1,3,169,4,1,1,3,0,0,0.48942942139884377
20,0,0,39,6,1,0,3,0,0,0.5061102856072055
23,1,3,30,9,2,1,2,1,1,0.4821971999858395
16,1,0,39,8,2,1,3,1,1,0.49814278619055175
20,0,0,80,3,1,0,2,1,0,0.5064742936145817
16,0,3,105,3,3,1,3,0,0,0.5204010653118285
28,0,2,141,1,1,1,3,1,0,0.48828003879897436
24,1,2,93,10,3,0,4,0,0,0.5188142484192775
19,0,0,105,4,1,0,4,1,0,0.5157171429783802
21,0,2,25,10,3,0,4,0,0,0.5258985346965239
23,0,1,132,5,2,0,2,0,0,0.5142358371703553
21,1,0,132,2,3,0,2,0,0,0.5245978128391713
17,1,3,16,9,2,0,1,0,0,0.49989614133240856
19,0,1,132,7,1,0,3,1,0,0.5095624880989884
21,1,0,158,8,2,1,4,0,0,0.5017383381311717
24,1,3,152,5,3,1,4,0,0,0.5090442771003824
26,1,2,180,6,1,0,4,1,1,0.5008336931949803
21,0,1,29,7,3,1,1,1,0,0.5022849447007871
18,0,1,89,6,1,0,4,0,0,0.5135055873004702
24,0,0,103,9,2,1,2,1,0,0.49402886388172346
18,0,2,39,2,2,0,1,0,0,0.5132674408894028
23,0,2,128,9,3,1,2,0,0,0.5057340751250577
24,0,2,100,5,3,0,3,1,0,0.5260444189069834
29,1,0,41,1,3,1,1,0,0,0.49298356727768894
16,1,0,114,6,3,0,4,0,0,0.5339342883501427
21,1,3,70,7,1,0,2,0,0,0.4919174715105824
20,1,1,142,5,2,1,3,0,0,0.49970338303605294
26,0,1,32,1,3,0,3,1,0,0.5250399922876707
23,1,3,155,3,1,0,4,1,1,0.5045595750806409
18,0,1,0,4,2,0,4,1,0,0.5226176992530629
19,1,3,21,10,1,0,2,0,0,0.4895274993142815
19,1,0,169,5,3,0,3,0,0,0.5299318530132837
16,0,0,99,9,2,0,1,0,0,0.5144209249000157
21,1,1,106,5,3,1,3,0,0,0.5084235460843078
27,1,2,42,9,2,0,3,0,0,0.49864553817293295
19,1,3,103,4,1,1,3,0,0,0.48649588780763175
21,0,3,8,4,3,0,3,0,0,0.5251552166872244
22,0,0,168,1,1,1,3,0,0,0.4981873368232724
27,0,1,48,9,3,1,1,1,0,0.4947568922478499
22,1,2,92,5,1,0,4,1,1,0.5022292196536964
19,0,1,175,9,3,0,4,0,0,0.5365779504751818
30,0,3,157,8,1,1,3,0,0,0.480035921645094
22,0,0,35,4,3,0,1,0,0,0.5203710706246284
24,0,3,102,4,1,0,2,0,0,0.4991840253016719
30,0,1,164,4,2,1,3,1,0,0.49703011572609396
24,0,2,81,8,2,1,4,0,0,0.49972802656428333
26,0,3,152,3,1,1,2,1,0,0.4844766960896096
16,1,1,67,8,2,1,3,0,0,0.49840142208816235
21,1,0,49,2,3,1,2,1,1,0.5054164211552221
22,1,2,144,10,2,0,2,0,0,0.504059580585808
24,0,1,49,10,2,0,2,1,0,0.505331046201913
28,1,2,5,7,2,1,1,0,0,0.474196284875762
16,1,3,73,6,3,1,1,1,1,0.5019452415154463
29,1,3,137,5,3,0,1,0,0,0.5065264345845307
25,0,0,43,7,2,1,2,0,0,0.49187615165828863
20,0,1,104,4,2,1,1,0,0,0.4977552230624798
27,1,1,48,1,1,1,3,1,1,0.4795074638305896
19,0,2,56,3,1,1,4,0,0,0.49687908950293347
17,1,3,77,4,3,0,1,0,0,0.5181402009457148
27,1,3,112,5,3,1,3,0,0,0.4999825275681237
21,0,1,33,3,2,1,1,1,0,0.49429418995517443
27,1,0,105,3,2,0,3,0,0,0.5083333089034425
23,1,2,121,6,2,1,3,1,1,0.4935965489448407
20,1,1,151,4,1,1,4,1,1,0.49339445891619216
30,0,3,26,8,3,0,4,0,0,0.5165082823846949
23,1,2,148,4,3,0,4,0,0,0.5272781218609406
26,0,2,109,7,2,0,2,0,0,0.5072241368425152
24,0,0,31,2,1,0,1,1,0,0.4967080509299433
30,0,2,13,5,3,0,2,1,0,0.5115452624280791
24,0,1,18,4,2,0,4,0,0,0.5166920365537486
28,0,1,28,1,1,1,2,0,0,0.48033307850096296
27,0,3,132,3,1,0,3,0,0,0.5018855087233877
17,0,1,32,3,1,1,3,1,0,0.4951275106208287
18,0,0,140,10,3,0,3,0,0,0.5324154979036673
29,0,1,105,9,3,1,2,0,0,0.49896263150624315
18,0,2,49,9,3,0,1,1,0,0.5194176855190293
19,1,2,113,4,1,0,4,1,1,0.5073492735456053
30,1,2,155,3,3,1,3,0,0,0.5011516149073998
25,0,1,178,8,2,0,1,1,0,0.5076668846900686
22,1,1,171,1,3,1,1,1,1,0.5056357871836302
30,1,2,14,10,1,0,1,1,1,0.4739604828915355
22,0,0,111,8,1,0,1,1,0,0.49759754276698864
23,0,0,80,5,1,0,2,0,0,0.5014691086514552
26,0,2,126,7,3,1,4,1,0,0.5117455139484716
24,1,1,128,6,1,0,3,1,1,0.4978367601470308
26,1,2,164,1,1,1,1,0,0,0.47697496459866684
17,1,0,95,1,1,1,2,0,0,0.4898838421302149
29,1,1,117,10,2,1,4,1,1,0.48831205399544697
18,1,3,101,1,3,1,2,0,0,0.5089550714802074
24,1,3,63,9,3,1,2,0,0,0.493979585588736
19,0,0,165,2,3,0,1,1,0,0.5311291221673025
30,1,1,170,9,3,1,2,0,0,0.493976045100086
23,0,3,31,5,2,1,1,0,0,0.4883509005804055
29,0,0,179,5,1,1,2,1,0,0.48363264149329094
25,0,3,133,7,3,1,2,1,0,0.5043626559144012
25,0,0,104,10,3,0,1,1,0,0.5151651604850197
21,0,1,166,8,1,0,4,1,0,0.5119255190479266
19,0,2,88,5,2,0,4,0,0,0.5236011496342413
26,1,1,84,8,2,0,1,1,1,0.49560945423379593
30,0,0,73,4,3,1,3,0,0,0.5054139797600208
20,1,0,139,2,2,0,1,1,1,0.5106892798546049
20,1,2,52,1,3,1,1,0,0,0.5016022135744435
19,1,2,56,6,1,1,3,0,0,0.4837568569425392
29,0,0,105,1,1,1,4,0,0,0.4914444343504033
27,1,0,135,8,2,0,3,1,1,0.5055734752635795
23,1,0,84,8,3,0,4,1,1,0.5231399659350929
24,1,0,34,10,1,1,3,1,1,0.47587618668427273
18,0,1,34,8,1,1,3,1,0,0.4900004898662991
26,1,0,79,6,1,1,4,0,0,0.4828121269782198
22,0,1,33,8,3,0,1,1,0,0.516025639023716
25,1,0,176,5,3,0,1,0,0,0.5157062282840414
29,0,1,93,8,1,0,3,1,0,0.4957846695908147
29,1,3,180,10,3,1,3,1,1,0.4966670495023899
27,0,2,97,2,2,1,1,1,0,0.49023835433206336
29,1,2,47,9,2,0,4,0,0,0.500538848702366
24,0,1,45,3,1,0,2,0,0,0.49944118864129233
18,1,0,24,1,2,1,3,1,1,0.5009629406292572
25,0,3,127,1,2,1,3,0,0,0.5014809291300844
30,1,3,125,4,3,1,1,1,1,0.4901809698439604
20,1,2,6,8,1,0,1,1,1,0.48644797357522584
30,0,3,34,10,1,1,3,0,0,0.4729437007036955
27,0,1,76,2,3,1,4,0,0,0.5134793601047253
26,0,2,149,3,3,0,2,0,0,0.5237060214456873
19,1,2,110,9,1,0,2,0,0,0.4952897688545961
23,0,1,20,3,2,0,4,0,0,0.5187199202827143
18,0,2,97,5,3,1,2,1,0,0.5132410694988482
23,0,0,107,3,3,0,2,1,0,0.5271700794047874
25,1,2,170,8,1,0,2,1,1,0.4920421952775959
25,0,1,7,4,2,0,1,0,0,0.5033381483881472
18,1,1,136,1,3,0,2,0,0,0.5279663720063495
19,1,2,26,1,1,0,1,0,0,0.494189359928726
28,1,2,132,5,2,0,1,0,0,0.49696908927507194
27,1,2,115,7,2,0,1,1,1,0.49569785115487863
16,1,1,65,5,1,1,3,1,1,0.48932626462977236
21,0,1,177,5,3,0,3,1,0,0.5337951852413367
20,1,0,99,2,2,1,4,1,1,0.5051502953102871
25,0,1,77,3,3,1,2,1,0,0.5071206679877169
17,0,2,62,10,3,1,1,1,0,0.5047993564654063
29,1,3,36,1,1,1,2,0,0,0.47086089208271187
26,0,1,64,9,1,1,2,0,0,0.47763272643151766
20,1,3,95,1,2,0,4,0,0,0.5183331912997191
17,0,0,101,7,1,0,1,1,0,0.5035844979283067
23,1,1,131,3,2,0,4,0,0,0.5169037000284605
22,0,1,91,5,3,1,3,0,0,0.513386547368431
28,0,3,105,1,2,0,4,0,0,0.5165546041294531
24,1,1,122,7,3,1,2,0,0,0.5002142860452288
22,1,0,121,5,2,0,2,0,0,0.509103583287769
28,1,2,155,1,3,1,1,1,1,0.497202440784705
23,0,3,26,7,3,0,3,1,0,0.5212622762058057
24,1,1,73,9,3,0,3,1,1,0.5158178302706553
16,0,1,137,5,3,1,1,0,0,0.5143348405977362
17,1,1,24,9,1,1,2,0,0,0.4791989268345485
29,1,0,147,8,2,0,3,0,0,0.5038621684271214
27,0,2,2,2,3,0,1,0,0,0.5129635709930912
26,1,2,171,10,1,1,3,1,1,0.4777466332883979
19,0,3,107,10,3,1,3,1,0,0.5113992505025491
24,0,2,62,1,2,1,1,1,0,0.4928676566392315
29,0,3,7,3,3,0,2,1,0,0.5130512947076028
20,1,3,130,2,2,1,2,0,0,0.49573723121623
29,1,0,67,1,1,1,2,0,0,0.47518675794618037
16,1,0,27,1,2,0,2,1,1,0.5149307363419493
25,0,2,61,9,3,1,3,0,0,0.5044254414415746
16,0,3,121,3,1,1,4,0,0,0.5021509020765023
25,0,2,65,10,1,0,2,0,0,0.49248962812305114
25,0,0,134,2,3,1,4,0,0,0.5192842698834733
21,1,1,31,2,2,0,1,0,0,0.5037785250374859
22,1,0,99,6,1,0,4,0,0,0.5036947971082807
19,1,3,95,4,1,1,1,1,1,0.47831824401824896
24,1,2,55,9,2,1,2,0,0,0.48317190886699507
29,1,1,18,10,3,1,1,0,0,0.4836092414499845
17,0,1,33,9,3,0,2,1,0,0.5247209839972651
23,0,1,133,6,2,0,4,0,0,0.5212845503716605
22,0,0,137,10,3,0,1,0,0,0.519994479116697
22,1,2,156,9,3,0,2,1,1,0.5168504546039265
16,0,3,173,10,3,0,4,1,0,0.5370619303769484
30,1,0,44,7,2,0,2,0,0,0.4950619032149766
27,0,0,31,6,2,0,3,0,0,0.5093402935528797
29,1,3,1,3,2,0,4,0,0,0.5024199298657808
23,0,3,43,1,3,1,1,1,0,0.5036026438785427
21,1,2,35,8,1,1,3,1,1,0.47894668183803385
29,1,3,4,3,2,0,3,0,0,0.4986372836709351
20,1,1,3,10,1,0,3,1,1,0.49349256340888126
23,0,3,18,10,2,1,2,1,0,0.4875946971709584
18,0,2,147,4,3,0,1,1,0,0.5278515636569412
19,1,3,52,3,3,0,1,1,1,0.5156050357522294
20,1,1,112,1,3,0,2,1,1,0.5246630566813688
17,1,0,164,1,3,1,1,1,1,0.5119219215232695
30,0,0,38,4,2,0,2,0,0,0.504006637745023
20,1,1,150,7,1,1,1,0,0,0.4791566760492187
28,0,3,91,4,1,1,3,1,0,0.4826178686864834
17,1,1,65,6,1,0,2,1,1,0.4989768315092778
22,0,3,139,9,3,0,3,1,0,0.5257625044828567
23,0,0,72,6,3,1,4,0,0,0.5155010023651159
18,0,2,68,9,2,0,4,1,0,0.5205645361820864
27,0,2,6,5,1,0,3,1,0,0.49563076796676786
30,1,0,21,10,1,0,3,0,0,0.48405902959285363
20,1,3,109,2,3,1,1,1,1,0.5023316540538405
28,1,3,143,6,3,1,2,1,1,0.4955037490905319
23,1,3,161,4,2,0,1,0,0,0.5037038656623744
27,1,3,47,10,2,0,2,1,1,0.49314671145889527
17,1,0,90,9,1,0,1,1,1,0.4947026443923175
29,0,1,169,8,3,0,2,1,0,0.5181296520416461
27,1,3,100,8,1,1,2,0,0,0.4702221486965942
17,1,1,175,1,3,0,2,1,1,0.5308135255838357
28,0,0,53,4,3,1,4,1,0,0.5106843271236831
18,1,0,53,3,3,0,1,0,0,0.5197267518283711
18,1,1,76,6,1,0,3,0,0,0.5022595397859706
20,1,0,131,8,2,0,1,0,0,0.5054214180578929
30,1,1,133,4,1,1,2,1,1,0.47356035419594883
18,0,3,175,4,3,0,1,1,0,0.5281093926820373
22,0,1,128,8,2,1,4,1,0,0.5050498610246247
19,0,0,17,1,1,1,3,1,0,0.49483974350355303
18,0,1,164,3,1,1,4,1,0,0.5037912881265799
21,0,1,150,9,3,1,2,1,0,0.5099431871038834
30,1,3,136,9,2,1,4,1,1,0.4868810434149703
25,1,2,55,6,1,0,4,0,0,0.4963971542025498
16,0,1,83,2,1,0,1,0,0,0.5070141092897095
29,1,2,110,5,2,0,4,1,1,0.5066159466732044
21,1,0,44,1,2,0,1,1,1,0.5061619698865356
25,0,0,54,6,3,1,1,0,0,0.5007120426729382
17,1,0,114,4,2,1,2,0,0,0.4997152828397112
19,1,1,59,9,1,0,2,1,1,0.4940083895302877
23,1,0,55,5,2,1,4,1,1,0.4973692150949522
17,1,1,90,1,2,0,3,0,0,0.5195339545898752
27,0,3,116,8,2,0,3,0,0,0.5085231145435521
29,0,1,27,4,3,1,4,0,0,0.5074199146268078
19,1,3,71,6,1,1,1,1,1,0.475618798923396
28,1,3,83,10,1,0,3,1,1,0.4860998518171422
30,0,3,96,7,2,1,4,0,0,0.4934923698174243
23,0,1,122,7,2,1,3,0,0,0.5005634480496235
22,0,2,133,5,1,1,2,1,0,0.4874684045697427
25,0,3,149,6,1,0,3,0,0,0.5024299419198016
18,1,3,20,3,1,0,2,1,1,0.49633653681006734
26,1,2,8,9,1,1,1,0,0,0.4635343591998929
18,0,0,84,9,2,0,1,1,0,0.5115106492519247
29,0,1,131,3,1,0,1,0,0,0.4937372845761435
17,1,0,138,1,3,1,1,0,0,0.510766209295126
27,1,0,68,6,2,0,2,1,1,0.5003157312129161
17,1,0,38,5,1,1,4,0,0,0.49190470252566537
26,0,2,68,10,1,0,1,0,0,0.4875863755052649
22,1,1,154,1,2,1,4,0,0,0.5051834858181282
28,0,3,121,5,2,0,4,1,0,0.5139929157709935
19,0,1,97,10,3,1,3,0,0,0.5129268424372595
18,0,0,93,8,3,0,1,1,0,0.5241576078020015
20,0,2,28,2,2,0,4,0,0,0.5222697297133221
20,0,0,85,1,3,1,3,0,0,0.519620245095372
19,1,3,124,10,2,0,4,1,1,0.5133802804772323
19,1,3,139,9,1,0,3,1,1,0.4995088306564341
20,1,2,55,6,2,0,2,1,1,0.505622104030159
27,1,3,112,8,2,0,3,1,1,0.5015909657623365
17,1,0,17,10,3,0,1,1,1,0.5135228207657991
30,1,0,98,7,1,1,3,0,0,0.4744473401051176
24,1,0,129,6,2,1,2,1,1,0.4908875670750751
18,1,1,67,2,1,0,1,1,1,0.497302804453
24,0,2,21,2,1,0,3,0,0,0.5021222025582507
28,1,3,106,10,2,0,3,0,0,0.4985637336496535
24,1,0,78,9,1,0,4,0,0,0.49805904600053896
20,1,3,101,9,3,1,1,1,1,0.4962435481811468
29,0,3,163,5,1,0,3,0,0,0.499381220973238
24,0,3,7,4,2,0,3,1,0,0.5103182493912989
25,0,3,14,10,2,1,3,0,0,0.4890869378233922
27,0,3,31,2,1,1,2,0,0,0.47879948955015655
21,1,1,87,2,1,1,2,0,0,0.48323714508244225
26,0,0,99,1,2,0,3,0,0,0.5175754729657829
17,1,3,152,10,1,1,1,1,1,0.4781851294525477
20,0,2,93,4,1,0,4,1,0,0.5120904826987861
18,0,3,104,6,2,1,2,1,0,0.5003053761769424
28,1,1,97,2,2,1,2,1,1,0.48726492678997174
29,1,1,71,6,2,0,2,1,1,0.4972174229256961
16,1,1,1,8,3,0,4,0,0,0.5263122668401109
24,1,2,140,4,2,1,2,1,1,0.49104132299779785
30,1,0,158,2,2,1,4,0,0,0.49654875449650165
16,0,1,72,3,1,1,1,0,0,0.4901979412051274
29,1,3,12,3,3,0,4,1,1,0.5143497868933036
23,0,2,27,9,2,0,1,1,0,0.5013916118055283
25,0,2,112,5,1,0,1,0,0,0.49475799165569695
29,0,0,172,2,1,0,3,0,0,0.5051978866238861
28,0,1,149,3,1,0,2,0,0,0.49957613737803785
19,0,3,32,8,1,0,3,1,0,0.5023241525448127
30,0,1,104,3,1,0,4,1,0,0.5031618286495408
25,1,1,87,9,3,0,3,1,1,0.5153183716113738
21,0,1,85,6,2,0,4,1,0,0.5213947683377493
21,1,2,118,9,3,0,4,0,0,0.5241029014995965
28,0,1,26,4,2,0,1,0,0,0.5008154793241056
20,0,2,121,3,1,1,3,1,0,0.49473135452151584
25,1,0,63,6,2,1,4,1,1,0.49466112412273555
27,1,1,6,7,1,1,4,0,0,0.47664769517958167
20,0,0,26,5,2,1,1,1,0,0.49445421208201823
27,1,1,18,10,3,1,2,1,1,0.48976602591754287
29,0,1,169,9,1,1,1,0,0,0.4750244958619486
27,0,3,127,10,3,1,4,0,0,0.5072257134092495
23,0,1,106,6,2,1,2,1,0,0.4967547463194122
24,1,0,96,9,2,0,2,0,0,0.5024719324543245
29,1,2,44,10,3,0,2,1,1,0.5031988653697441
23,0,3,96,10,3,0,4,1,0,0.5258245860409336
28,1,0,23,6,1,1,3,0,0,0.47417660955415997
18,1,1,120,8,1,1,2,1,1,0.48315907599691116
27,0,2,166,7,1,0,4,0,0,0.5050244870888075
29,1,1,139,5,2,0,1,0,0,0.4971444418677708
16,0,0,137,7,2,1,1,0,0,0.5022429676549243
25,0,1,106,7,2,0,2,0,0,0.50919936766183
16,0,0,144,9,2,0,2,0,0,0.5203311000582563
19,0,1,147,9,1,1,1,1,0,0.48525526189575857
21,1,3,177,2,3,1,3,0,0,0.5120631261096619
21,1,3,64,2,1,0,1,1,1,0.4918291419339006
18,0,3,54,8,3,0,4,1,0,0.5311898381472088
26,0,1,100,1,1,1,4,1,0,0.49360267789884255
21,0,1,177,5,2,0,1,1,0,0.5145659182082609
16,1,1,159,8,1,1,3,1,1,0.4910493514713089
18,1,0,25,1,3,1,3,0,0,0.5124494142439479
28,0,3,152,7,1,0,4,1,0,0.5022928263278321
23,0,3,39,7,2,0,2,1,0,0.5064922343820999
20,0,2,82,10,1,1,3,1,0,0.4872670447510025
16,0,1,52,3,2,1,3,0,0,0.5085831242057686
23,0,3,120,8,2,1,3,0,0,0.49768237146532096
29,1,0,109,7,1,1,1,0,0,0.46824744867143253
25,1,2,13,10,2,1,4,1,1,0.4871911629121601
21,0,0,30,3,3,0,2,0,0,0.5259941041833521
21,1,1,62,7,3,0,1,0,0,0.5125046604634611
20,0,3,10,5,3,1,3,0,0,0.5100579562561046
24,1,2,67,1,2,1,3,0,0,0.49416690604783925
27,0,0,86,8,1,0,1,0,0,0.4908738496665829
16,1,2,50,9,1,0,3,1,1,0.49990502736555503
21,0,3,91,3,1,1,2,1,0,0.4873743674478873
24,0,1,108,7,1,1,1,1,0,0.47955290985871635
25,0,2,120,1,2,0,2,1,0,0.5137464437038511
17,0,1,22,10,2,1,1,0,0,0.49256316008757334
19,1,1,91,9,3,1,1,0,0,0.4988945476703376
21,1,0,85,1,2,0,4,0,0,0.5197237161571866
23,0,3,178,2,3,0,4,0,0,0.5359834095931821
26,0,1,113,1,2,1,2,0,0,0.49779289254210984
27,1,2,9,5,2,1,1,0,0,0.4771276091590747
26,1,1,94,6,2,0,1,1,1,0.49769192200087403
24,0,3,33,5,3,0,4,0,0,0.5259943111995613
18,0,3,119,5,2,1,3,0,0,0.5057072328850742
26,0,3,53,4,2,0,1,0,0,0.5022881554304185
21,0,0,95,10,2,0,4,1,0,0.5195535516754324
26,0,2,141,5,2,0,1,0,0,0.5063691850934711
25,0,2,45,10,2,1,3,0,0,0.4914513281318565
18,0,2,59,7,1,0,4,1,0,0.51036765464848
19,0,1,175,9,1,0,4,1,0,0.5137507995836672
21,1,2,10,6,3,0,4,1,1,0.5217614617709765
25,0,0,50,1,2,0,1,0,0,0.5086930387179207
21,1,1,108,5,2,1,3,1,1,0.49706875082705326
16,1,3,70,7,1,0,3,1,1,0.5014457056617984
28,1,0,75,3,2,0,2,1,1,0.5019612097346643
28,0,1,78,3,3,0,4,1,0,0.527113227128458
28,1,2,79,3,2,1,3,1,1,0.4885741981022058
22,1,2,49,8,2,1,4,1,1,0.4937952627344127
25,0,2,139,9,2,1,2,1,0,0.4925343744578208
22,0,1,64,4,1,0,3,0,0,0.5056282598382723
23,0,1,99,7,2,0,2,0,0,0.5111323936383712
30,0,0,35,1,2,0,4,0,0,0.5141584400635146
24,1,3,12,5,1,0,3,0,0,0.4915243299381101
26,1,3,0,8,1,1,4,0,0,0.4747158619957235
21,1,2,16,1,3,1,2,1,1,0.5027946660465284
28,0,2,33,7,3,0,1,1,0,0.5091269911489074
23,0,2,38,4,1,1,2,1,0,0.48294377320605203
22,1,2,176,8,3,1,4,1,1,0.5108859159987583
20,0,0,25,8,3,0,3,0,0,0.5267138154826443
30,1,3,109,2,3,1,1,0,0,0.49110690152700387
23,0,3,140,9,3,0,2,0,0,0.5207791782624173
22,1,0,1,4,1,1,1,1,1,0.47374045909216983
20,1,2,117,7,1,0,1,0,0,0.492200746883553
20,1,0,55,6,1,1,4,1,1,0.488475456651408
16,0,2,95,8,3,0,4,0,0,0.5362219881358536
23,1,0,63,9,3,0,3,0,0,0.517480435865313
16,0,0,53,4,2,0,1,0,0,0.5164677676243644
19,1,2,170,7,1,0,3,0,0,0.5035118937404954
28,0,0,54,4,3,1,3,0,0,0.5068139166940293
22,1,2,108,2,3,0,3,1,1,0.5243513300683027
30,1,1,88,9,3,1,2,0,0,0.49033014207370396
23,0,3,130,4,2,0,1,0,0,0.5090793359706778
23,1,2,72,6,1,0,2,0,0,0.4915669033909337
18,1,0,41,2,1,0,3,1,1,0.5049651000789355
20,0,3,52,8,1,0,3,0,0,0.502091054012815
25,0,3,92,2,2,0,1,0,0,0.5067826183897489
16,1,2,124,9,2,1,4,0,0,0.503046919434997
18,0,0,26,9,3,1,3,1,0,0.5126974846183732
19,1,0,12,9,1,0,2,1,1,0.4929049457206329
23,0,0,131,7,2,0,2,0,0,0.5135406859792
24,1,3,84,4,1,0,4,1,1,0.4994606055644603
24,1,2,76,9,3,0,1,0,0,0.5071372527182504
18,0,2,173,6,1,0,3,0,0,0.5123394271266858
28,0,3,62,10,3,1,1,1,0,0.49146543903012874
19,1,0,8,5,3,1,2,1,1,0.50338156866633
26,1,1,23,4,1,1,4,1,1,0.4809752462518811
20,0,2,63,9,3,0,4,1,0,0.529518840553224
23,1,0,137,9,2,1,4,0,0,0.49774036280356254
29,1,2,87,1,3,0,2,0,0,0.5124789092902435
27,0,0,75,8,1,0,2,0,0,0.49429996436468987
28,1,3,126,9,3,0,4,0,0,0.515627681977902
19,0,1,42,8,1,1,3,1,0,0.4892340369825988
21,1,1,169,8,1,0,1,0,0,0.4935582163904242
25,1,2,84,6,3,0,3,0,0,0.5166537141283005
18,0,0,1,4,3,1,4,0,0,0.5195890135145672
23,1,0,81,6,3,1,2,0,0,0.5013189759657808
27,1,1,168,4,3,1,4,0,0,0.5091802404944239
19,1,3,26,8,1,1,4,0,0,0.4837143429757629
20,1,2,133,9,3,0,3,0,0,0.5219810035145845
24,0,1,171,4,2,1,4,0,0,0.5079922267370297
17,0,2,7,9,2,1,2,0,0,0.4956440091555789
28,1,1,8,4,1,0,2,1,1,0.4857352715893668
18,0,0,58,6,3,0,3,0,0,0.532045883574315
18,1,1,100,1,1,0,3,0,0,0.507420947377749
29,1,3,137,10,3,1,3,1,1,0.4947548370887065
27,1,2,160,5,3,1,4,1,1,0.5070194930689332
25,1,1,49,5,3,1,4,0,0,0.5053149657899928
16,0,2,97,3,3,1,2,1,0,0.5171204424145561
17,1,2,163,3,2,0,3,1,1,0.5201550853728939
28,1,1,115,3,1,0,1,0,0,0.48739554910366906
27,1,1,152,8,2,0,3,1,1,0.5053429345244546
26,0,2,119,6,2,1,1,1,0,0.4890641824534725
30,1,2,17,6,3,0,4,0,0,0.5119811010374171
24,1,2,114,1,2,0,4,1,1,0.5156776000069163
26,0,3,109,3,1,1,2,1,0,0.4825664200785464
20,0,1,178,7,3,0,3,1,0,0.5333265200446143
20,0,2,81,4,2,0,4,0,0,0.5229875152853894
18,0,2,128,4,3,0,1,0,0,0.5270091127584811
18,0,0,96,4,2,1,4,0,0,0.5123769150371579
24,0,1,161,2,1,0,2,1,0,0.5054188038540197
29,1,1,41,2,1,0,3,0,0,0.4916311510862707
20,0,0,169,7,3,1,2,1,0,0.5145324150598698
24,1,2,110,5,3,1,1,0,0,0.4964157929141531
29,1,3,96,4,3,1,2,0,0,0.49392893693270573
19,0,2,175,8,1,1,2,1,0,0.49024586598394415
22,0,0,22,3,1,0,4,0,0,0.5094810984307295
28,1,2,99,7,3,0,1,0,0,0.505307973381225
27,1,0,92,3,1,0,1,0,0,0.488481215185859
19,0,3,66,1,2,0,1,0,0,0.5131780135453115
16,0,0,41,7,1,1,1,0,0,0.4865322237501357
29,0,1,80,6,3,1,3,0,0,0.5042235291963817
22,1,1,64,8,3,1,1,1,1,0.49514512009606904
18,1,2,102,10,1,0,3,1,1,0.49915358740829235
29,1,0,163,6,3,1,1,0,0,0.49431452844042045
23,1,0,17,5,2,0,3,0,0,0.5072723626058434
21,1,0,130,8,2,1,4,0,0,0.5004930902545052
27,1,2,25,6,1,1,1,1,1,0.46561408569534934
27,0,3,52,8,3,0,2,0,0,0.5132030577384745
24,0,2,13,3,1,1,3,0,0,0.4854418672173294
21,0,2,147,1,3,0,2,0,0,0.5308463225701339
19,1,3,45,4,2,1,4,1,1,0.499273808464243
21,1,1,14,2,3,0,4,0,0,0.5261913924469463
18,0,0,58,3,3,1,2,1,0,0.5151161581795363
